tweet,label
"هل ساهم #باراك_أوباما بتأخير #الحل في #سوريا؟http://t.co/Dz68Htmrwl #المعارضة_السورية… http://t.co/Dz68Htmrwl
",neutral
"@bethanyflores سيسي مايع اكترمني.. اناسوريه ولكن تمنيناان ينقذناجيش مصر. انماجيش مصرطلع بالمعتوه رئيس
",negative
"برشلونة مهتم بالتعاقد مع موهبة تشيلسي الدفاعية: لا مستقبل مضمون له في ستامفورد بريدج http://t.co/6KSEnMmXVO
",neutral
"""السيسى"" يُشرف على إصدار أغرب تاريخ بعد أن جعل حرب أكتوبر المجيدة دون إسرائيل http://t.co/Bo3Jql2Hck
",negative
"اييييييييه ع قولت بيونسيه دورنت ورري بيبي دونت ورري😢
",positive
"@shawjulie ابي ايفووووووووون نفسسسسسسسي بالايفوووووووون اللله يسعددددك 😭😭😭😭😭😭😭
",neutral
"RT @sandrawong: سفير #العراق في #إيران راجح الموسوي :لولا #الحشد_الشعبي لسبى #داعشنساء #الخليج‼️تخيلوا أن شذاذ الأفاق من #الحشد_الشيعييداف…
",negative
"أردوغان يستخف بالعبادي... و «حجمه» - دار الحياة http://t.co/GeympXPi7M #أخبار http://t.co/GeympXPi7M
",negative
"أول مرة أعرف ان أمازون ممكن أشتري من عليها حاجة مستعملة زي أولكس
",positive
"RT @owright: اللهم بلغنا رمضان بروح انقـى و قلب اتقى و عمل ارقى مبارك عليكم الشهر 🌙#خروج_لبعد_رمضان http://t.co/YXCgxRUlyK
",positive
"#أيفون_البروفيسورسبحان الله وبحمده...سبحان الله العظيم💜 http://t.co/E8IDJxH7Vr
",positive
"أبل تفوز على سامسونج.. كيف؟!: المواطن – وكالات فوز غير متوقع سجلته “أبل” على “سامسونج”، وذلك مع إعادة محكمة ا... http://t.co/wt15hRiD8T
",positive
"RT @zsullivan: عاجل | ترامب : هيلاري تجيد الكلام فقط وسياسة أوباما حين كانت وزيرة خارجيته سببت إيجاد #داعشhttp://t.co/cOuPaRZIXt
",negative
"#ايقاف_امداد_مصر_بالنفط تلميح واضح لمصر عبير الخليج يشتمون خير اجناد الارض بسبب موقفهم من الاٍرهاب http://t.co/kE3Lx12Ied
",negative
"@ccastillo وساطه أمازون ايبي
",neutral
"RT @medinaanthony: تصريح سابق لفينغر :""ميسي لاعب بلاي ستيشن هو وحده الذي يجعل الأشياء المستحيلة ممكنة"" http://t.co/w1xLhXKNOE
",positive
"إنفوجرافيك.. أبل تتصدر قائمة أعلى الشركات قيمة#هاشتاق_عربي #إنفوجرافيك #أبل #الشركات http://t.co/blBWKye7O3
",positive
"تراث باراك أوباما السياسي!  - محمد الرميحي http://t.co/RregJDQNCv
",neutral
"RT @hdavidson: لم يمر في تاريخ #أمريكا هوان وذل مثل ما مر ويمر فيها في عهد #أوباما!الكلمة الأولى للروس الصين تُهينه الفلبيني يشتم أمهو…
",negative
"RT @rrodriguez: #غوغل تُطلق حملة إعلانية ضخمة لهاتفها الجديد ""بيكسل""http://t.co/p35TfkKIwv http://t.co/p35TfkKIwv
",positive
"RT @zrodriguez: ميزات حصرية لهواتف #بيكسل منها مساعد #جوجل الذكي Google Assistanthttp://t.co/t62LfAjnZz
",positive
"#رحلة يوم #عائلية إلى #استديوهات #هاري #بوتر حيث تم #تصوير #أفلامه. #لعشاق #الأساطير انها #الرحلة #الأمثل http://t.co/wDhlcXdoZk
",positive
"RT @kylegarcia: طفل أمريكي يكتب رسالة للرئيس #أوباما ليسمح للطفل السوري #عمران بدخول #أمريكا ليعيش مع أسرته ويتخذه أخاً!#سوريا http://t.co/n1u8JTofKw
",positive
"نجم برشلونة السابق ينقذ ميلان من شبح الاصابة:   مازال الاسباني سيسك فابريجاس لاعب نادي تشيلسي الانجليزي يبحث ... http://t.co/fzu5ODtRsj
",positive
"RT @kboyer: اعلان جديد لبرنامج The Grand Tour من تقديم نجوم برنامج Top Gear السابقين 👌🏼 البرنامج الجديد من انتاج شركة امازون http://t.co/KNtJSUnw3M
",neutral
"RT @wilkersonmark: #افضل_منتجات_جربتها من امازون للرووس السوداء شوفو ريفيوهات عنه باليوتيوب ينظف من قلب  💗 http://t.co/4WCE8Jfoyj
",positive
"RT @rachelrussell: #شرك_الرافضه_في_عاشورا#شيعي_يحرق_اخوانه الحمد لله على نعمة الاسلام http://t.co/xAchGPkJ35
",negative
"RT @gavin09: #أوباما : إهانة #ترامب للمسلمين والأقليات مرفوضة تماما
",neutral
"برشلونة يتعرض لصدمة جديدة http://t.co/4bRhWLSHm0
",negative
"@victoria95 @victoria95 جاك أيفون ٧ هدية 📱
",positive
"بيونسيه في أناقة مكياجها العيون – مجلة رنود http://t.co/mWCOptgNvo
",positive
"RT @dvargas: البرنامج العملاق لتسريع وصيانه ويندوز 10 الجديد واصلاح اخطاؤه ' Windows 10 Manager 1. - لايف http://t.co/swLYIuBqlW
",positive
"منو يعرف عايله محتاجة من سوريا أو اليمن الوالد الله يعطيه العافية تبرع بمبلغ بسيط من ماله يقدر ب 10000 دولار لوجه الله
",positive
"#عادل_علي_بن_علي_سعوديين_يحبونك_1@AdelAliBinAli عشان الصوره ذي ايفون http://t.co/uHvr9T4pfJ
",positive
"متلازمة الالتزام بما يلزمنا به الملتزمين .(كم م و ز في الجملة واربح #ايفون_٧ )
",neutral
"RT @jonathan43: ضمن عملية #درع_الفرات تمكن الجيش الحر اليوم من تحرير 10 قرى في ريف حلب الشمالي بعد اشتباكات مع تنظيم #داعش وباتوا على أ…
",positive
"كيفية تحسين أداء بطارية هواتف أندرويدhttp://t.co/oeW0xDOdMi
",positive
"RT @cmartinez: عجججججججيب هالانسان والله يفهم 😍😍ركزوا على كلامه عن ميسي درر 😍😍❤️❤️ http://t.co/i8u65FcoeV
",positive
"مصر التاريخ مصر الرياده لن تركع الا لله وربنا معاك يا سيسى وان شاء الله مصر هتعدى #مصر_لن_تركع
",positive
"RT @dillonholland: اللهم لا تخرجنا من رمضان إلا وقد أصلحت حالنا ، وأسعدت حياتنا ، وغفرت ذنوبنا ، وتقبلت صلاتنا وصيامنا ، وحققت لنا ما نتمنا…
",positive
"@millerkimberly ركبت جستن بيبر كيف ارفه عن نفسي💔🙂
",positive
"بالصور.. #بيونسيه تتألق في عرضها الأخير بـ""نيو جيرسي""http://t.co/8P5uxW76pc http://t.co/8P5uxW76pc
",positive
"لماذا شعب سوريا لا يتحملون ويجمعون أموال للشعبهم سوريا بدل مكوده ودعاراتهم الم يكونو مثل شعبهم طزززز بسوريا http://t.co/8LRoFdgKfN
",negative
"باريلارو: إسرائيل أوقفت طاقم سفينة زيتونة بشكل مخالف للقانون http://t.co/sWmctJ1NRb http://t.co/sWmctJ1NRb
",negative
"الجزء الثانى ضاعت العراق وضاع اليمن وضاعت ليبيا ومن قبلها السودان والصومال وفلسطين فإجمعوا ما تبقى من أشلئنا حتى نس… http://t.co/xQcSdpGP0y
",negative
"RT @amywhite: مباشرة على فرانس24 المناظرة الثانية للانتخابات الرئاسية الأمريكية  بين دونالد #ترامب وهيلاري #كلينتون الثالثة من صباح الاث…
",neutral
"#غوتشي ""فلورا"" النسائيمع نغمات عطرية أكثر عمقاً وجاذبيةاحصلي عليه من #نقطة_الأناقة الآن في #أملج http://t.co/T0Cm5eY2rj
",positive
"RT @santosjose: قالك ""السيسي هيغرقنا""!!! صح، والسيسي برضه ورا الأزمات الإقتصادية الطاحنة في تونس، الخليج، العراق، اليونان، روسيا، تركيا، ال…
",negative
"RT @nelsontoni: #خالد_المهاوش عن دعم #مصر لـ ""#الأسد"": من يقول غير ذلك كمن يغطي الشمس بغربال""http://t.co/8rVpvwuzxf #سوريا…
",neutral
"""بايدو آي"" نظارة صينية ذكية تنافس الأمريكية ""غوغل
",positive
"RT @fblack: و دا واحد باع كليته عشان ايفون 7 http://t.co/VvQpkOUJ0G
",neutral
"RT @nicholas31: مركز حلب الإعلامي @nicholas31 ينشر تصوير جوّي يوضح حجم الدمار في حي المشهد بحلب إثر الغارات الجويّة المكثفة التي استهدفت…
",negative
"RT @sherrynavarro: لهذه الأسباب.. انفعل إنريكي على لاعبيه في تدريبات برشلونةhttp://t.co/tHF4gKRnoE
",negative
"RT @george24: جوارب/دلاغات من ادفى ماشريتشريتهم للوالد والوالده السنة الماضية جدا مريحهوبعضهم فيهم ربل من تحت#امازون الامريكيhttp://t.co/gV7ecUf9aC
",positive
"@zkelly  يارب يكون لي نصيب معك ايفون يا ملاك والله حلم حلم الله يسعدك
",positive
"RT @lindsey14: #افضل_مباراة_تنس_شاهدتهاويمبلدون فيدرر ٢٠٠٨
",positive
"RT @dakota76: البنت في رمضان vs البنت في العيد 😂😂 http://t.co/wQ1fcpMv9L
",neutral
"@erikadavis غوتشي عود ما عليه كلام "" ملكي "" ينفع للرجل والمرأة على فكرة، وريحته قويه وتجذب
",positive
"ليون و واكا شكلهم عادي ساتوري يمكن تكون شخصيته رهيبة 🤔اما غوتشي شكله بثرررررر http://t.co/uB6z9P4gcE
",neutral
"@aaron04 @aaron04 اردوغان سياسي محنك غير سيسي مصر بيقدر يعمل اللى هو عايزه وبيلعبها صح..
",positive
"أبل تنتصر على سامسونغ وتربح 120 مليون دولار#موازين_نيوزhttp://t.co/8E32LDrbI6
",positive
"@finleynicholas اليوم يمكن اجاني نوتفكيشن حسيت حالي بحساب جستن بيبر يعمي
",positive
"RT @rollinsrobert: سمير جعجع: ممارسات إيران في لبنان معضلة كبيرة.. والقرار الاستراتيجي عند «حزب الله» @rollinsrobert http://t.co/SsvB7IzRMU
",negative
"RT @gallagherthomas: عفوا؟ ""اوباما سحب هيلاري كلنتون معاه""؟! هههههه هيلاري لم تذهب لجنازة بيريز. عن جد كاذب و مضلل http://t.co/T8HYkJKyMg
",negative
"RT @laura58: هكذا تتم عمليات شحن البضائع في مخازن امازون 😍 http://t.co/7ufTlM2CdV
",neutral
"RT @virginiathomas: الحسين رضي الله عنه كان سابق عصره ويستخدم غوغل مابس http://t.co/bWHtlGmB4v
",positive
"RT @chanjames: أيها الصائمون - أحتضنوا أسمي بين أدعيتكم في هذا اليوم ، فربما أسعد بِها طوال عمريولاتنسون اخوانكم في سوريا واليمن والعراق…
",positive
"@rarnold وتصويت مصر سيسي لصالح روسيا بالامس اليست خيانة ايضا ام انها وجهة نظر خيانية،  مصربلحة اصبحت كالعاهرة بعهد سيسي الكل يشوطها
",negative
"تحميل جوجل كروم النسخة العربي – Download Googel Chrome – رابط تحميل غوغل كروم 2016 – تنزيل… http://t.co/4D3TQLwBjt http://t.co/4D3TQLwBjt
",neutral
"RT @torresnancy: #فهد_المولد مبدع صديق ميسييضيع 50 إنفراد ويسجل على الطائر  عل طريقة فان باستنوما رميت إذ رميت ولكن الله رما http://t.co/oRnC1ptAHl
",neutral
"RT @lhoward: عاصمة الأمويين.. طاعون اللطميات الشيعية يغزو جسدهاتقرير: ناصر عدنان #أورينت #سوريا #إيران #حزب_الله http://t.co/gkRnrzLbit
",negative
"من يتفرج معايا ع هاري بوتر
",positive
"RT @ryan68: #الصرخي_يردع_داعش_التكفيريالدواعش يدّعون الدفاع عن السنة وهم يقتلونهممقتبس من بحث #السيستاني_ما_قبل_المهد_الى_ما_بعد…
",negative
"@cbennett @cbennett @cbennett @cbennett😂لو نخليه مبدئياً #بوكيمون_سن_موناو اقتراح حمد #بوكيمون3DSواذا في اقتراحات من متابعينكم
",neutral
"RT @paul50: بالصور: أهل الأحواز يتحدون إيران ويتضامنون مع حلب -... http://t.co/CRFU3LKP4m
",positive
"RT @bschroeder: السبت 3 ديسمبر ان شاء الله برشلونة × ريال مدريد السيتي × تشيلسي تبدأ بنفس التوقيت 6 !!!!بموت قهر من الحين الله يلعن الجد…
",neutral
"RT @areed: إطلاق تحديث تراكمي برقم 14393.321 ل #ويندوز 10 المكتبي والهواتف
",neutral
"فعلا لو #دونالد_ترامب تولى مقاليد الحكم في أمريكاحتنقلب الدنيا هناكفعلا محد يطيقهأسوأ مرشح عدى في تاريخ الانتخابات الرئاسية الأمريكية
",negative
"RT @terrycrane: غلاف الماركا | جوهرة التاج - ريال مدريد يستثمر 400 مليون دولار لتحويل البرنابيو إلى "" تحفة معمارية "" .  http://t.co/8x9Qaldt1e
",positive
"تغيب طفلة باكستانية ب#رأس_الخيمهhttp://t.co/YGyefmnuLX #ريال_مدريد #برشلونة
",negative
"RT @underwoodlaura: عاصفة غضب يمنية في وجه #السعوديةhttp://t.co/gnbi1q3e0R
",negative
"RT @cmills: 🔶 الخارجية الاميركية: جميع القوات الدولية الموجودة في العراق يجب ان تكون بموافقة الحكومة العراقية وتحت مظلة التحالف.
",neutral
"RT @cynthia31: فيديو - جانب من تدريبات ريال مدريد اليوم . http://t.co/2Pyqpkv8si
",neutral
"RT @zmitchell: بوكيمون ايه يا جدعان الى هاقوم ادور عليه. خخخ دنا مكسل أقوم اشرب بقالى ساعه وعمال ابلع ف ريقى واقنع نفسي انى شربت ... 😃😂
",negative
"مايكروسوفت تتيح الترقية مجانًا لـ ويندوز 10 لأصحاب النسخ... http://t.co/VTXYCzgpk9
",positive
"@andrew41 غوغل مبدعة شي خراافي
",positive
"RT @robert76: #شي_ما_يتكرر-❗️❕تسديد القروض ❕❗️-🌟 نسدادالقرض القديم 🌟واستخراج قرض جديد-0556346105-http://t.co/49Me1rJouh
",neutral
"@brianvaldez هطف؟؟ طلع مع بيونسيه في جولتها وجاب ناز في البومه اللي صار رقم ١ وتقول هطف؟؟
",negative
"نزال الليلة سوف يدخل فيه ترامب مجروحآ. ليس لديه ما يخسره. اتوقع بيغامر وبيهاجم عائلة كلنتون خصوصآ فضيحة بيل. هيلاري ذكية سوف تتركه يدمر نفسه
",negative
"RT @glendaburke: فيديو| #المناظرة الثانية بين مرشحي الرئاسة #الأمريكية هيلاري #كلينتون و دونالد #ترامبhttp://t.co/3fFBtqpkmx http://t.co/3fFBtqpkmx
",neutral
"تأكيد المواصفات الرسمية للهاتف نوكيا D1C العامل بنظام أندرويد http://t.co/Lo20JONBxf
",positive
"الحريري: إيران رأس حربة التخريب في سوريا والعراق واليمن http://t.co/z82Pbu4Kvg #اليمن #Yemen
",negative
"@nicholas07 @nicholas07 انا كمان اتابعها بس في الفترة الاخيرة سارت كلها بوكيمون
",neutral
"RT @sanderson: #شاهد  الصورة في حي المشهد، الغارات الجوية دمرّت معظم مباني الحي، وهذا هو الحال في معظم أحياء مدينة #حلب المحاصرة.  http://t.co/WhmqH0Qsyg
",negative
"RT @jeremydavis: لقد قالوا للعديد من المسلمين بأن العزاء على الحسين بدعة، كي يبقوا عليهم في سجن الإسلام الأموي الوهابي#السعودية #الحسين…
",negative
"طريقة تشغيل هاتف أندرويد في الوضع الآمن Safe Mode http://t.co/beIgLacrsH
",positive
"RT @elizabethramirez: هل يكفي حلب ان نغضب من اجلها !!
",neutral
"RT @sandraschmidt: ليست المره الأولى تنجح في شوط المدربين فقد فعلتها مع العراق ولكن الشيء الفني الجميل هو إدخال فهد المولد كمهاجم في الوقت المن…
",positive
"مكالمة افتراضية من دونالد ترامب لناخبة ...وحوار بينهما في احد برامج التوك شو http://t.co/meY6vHksoN
",neutral
"RT @joshualopez: تعلم الذكاء الاصطناعي من أفضل جامعة تقنية بالعالم MIT بالفيديو🤓جوجل تتنبأ ان المستقبل هو لعلم AI و Data Mining🤖http://t.co/Ad6X2y38jJ
",positive
"بالصور.. علبة مكياج هاري بوتر تثير هوس مستخدمي الإنترنت http://t.co/tqC9ZL2fSm http://t.co/tqC9ZL2fSm
",positive
"روسيا تستخدم “الفيتو” في مجلس الأمن ضد مشروع القرار الفرنسي حول سورية http://t.co/yxdvEHlAQh
",neutral
"RT @awest: أمنيتنا 100 ألف متابع لهذا الحساب حتى نهاية شهر رمضان القادم 1438هـساهموا معنا أحبتي الكرام بنشر الحساب@awest""أ…
",positive
"#بالفيديوعروس ترقص بفستان الفنانة العالمية بيونسيه وتقدّم عرض أكثر من مذهل .. شاهدهاhttp://t.co/8L0GeRbjq9 http://t.co/8L0GeRbjq9
",positive
"RT @corey77: ""احلم دوما أن اكون "" 👱🏻""الأفضل بين الجميع "" 👩🏼"" لذا اجمع البوكيمون "" 👱🏻"" سلاحي المنيع "" 👩🏼""بوكيمون سأجمعها الان "" 👩🏼👱🏻…
",positive
"بشرى حل مشكلة جامع خادم الحرمين الشريفين في ويندوز 10 http://t.co/a4UWBL6N1G
",positive
"RT @nconway: #واي_فاي_بيدور_عالبوكيمون امين انت ممكن تزعل منى عشان بوكيمون http://t.co/GpiLQa9bEx
",neutral
"RT @llong: أسطوره يشجع أسطوره 👏🏻مايكل جوردان يبتسم ويصفق ل روجر 😩❤️كانت ايام حلوه 😔💔.#روجر_فيدرر . http://t.co/IVAHnkQwXl
",positive
"RT @pittmanphillip: #اليوم_السابع: المدرسة الأمريكية بالمعادى تزور انتصار أكتوبر لصالح إسرائيلhttp://t.co/O9lYiUq4R2 http://t.co/O9lYiUq4R2
",negative
"RT @nealkayla: @nealkayla @nealkayla أكاديمية مره وحده؟!فجأة صرنا احفاد غوتشي وفرساتشيالأهم انتاج المواد الخام ذات الجوده العاليه وب…
",positive
"@amber38 بيض الله وجهك يا شمرية العراق و الله يكثر من امثالك 💚
",positive
"RT @fosterdaniel: حرس المرشح الامريكي الجديد يمزقون العلم العراقي اثناء تجمع مؤيدين للرئيس القادم (دونالد ترامب).. http://t.co/zs9u7aQJmY
",negative
"الأسد: الحوار مع الجماعات المسلحة في سوريا ممكن إذا ما توقفوا عن إراقة الدماء http://t.co/FiXEuny4w5 @barajasjesus aracılığıyla
",neutral
"هم يتغزلون و انتي مثل بومه هاري بوتر توصلين الكلام http://t.co/zewAniCWG8
",negative
"تحليل مصطفى محمود وحجم المؤامرة من أوربا وأمريكا ضد الإسلام في 2016 . - http://t.co/O3QyBFCISd http://t.co/O3QyBFCISd
",neutral
"@joshua65 @joshua65 هيلاري كلنتون تقول ان داعش صنيعتنا بمساعده بعض الدول والسعوديه على رائس تلك الدول هذا كلام عمتك مو ايران
",negative
"RT @wagnerlorraine: حسب صحيفة @wagnerlorraine شركة امازون ستفتتح اول مقر اقليمي لها في الشرق الاوسط قبل نهاية هذا العام وسيكون في مدينة دبي http://t.co/0h49MWmt8U
",positive
"@anthony96 وش افضل سماعة سبيكر بلوتوث في امازون؟
",neutral
"تتشرف #باري_غاليري بدعوتكم لحضور ومقابلة #نجوى_محمد #خبيرة_التجميل عند نقطة بيع مستحضرات تجميل #غوتشي يوم 30 سبتمبر… http://t.co/zexYHJkD2F
",positive
"RT @irojas: ريال مدريد لم ينهزِم في أخر 19 مباراة على التوالي ، أطول سلسلة دون هزائم حالياً من بين فرق الدوريات الخمسة الكبرى http://t.co/RNFY47qQbK
",positive
"RT @michaelstokes: مع ميسي توصل ثلاث نهائيات قارية متتالية بدونه لا فرق بينك و بين اندورا صاحب المركز 203 بالتصنيف العالمي
",positive
"نقول للرئيس التركي ... #اردوغان_الزم_حدودك#العبادي_يمثل_العراق....
",negative
"مظاهرة بباريس لطرد إسرائيل من الفيفا http://t.co/Je4UxomRTE
",neutral
"RT @dwu: #كندا.برلمانيون كنديون يطالبون بتحقيق أممي في مجازر #إيران.#المقاومة_الايرانيه #1988Massacre http://t.co/pnScKywvXo h…
",neutral
"4 عروض فلكية رفضها #نيمار من أجل #برشلونة - للتفاصيل اضغط الرابط http://t.co/DNOmuF5vKB #الوطن_العربى http://t.co/DNOmuF5vKB
",positive
"@rosederek @rosederek المشاهير ؟ يعني بالله يهمك اخبار مؤخرة كيم كارداشيان و لا رموش كيندال و لا علاقة بيونسيه بزوجها ؟ و الميكب فعلا ماله داعي
",negative
"RT @whitedillon: احلي حاجة ف رمضان زي ما هو ف كل زمان دايما بيجمعنا 🌙❤ http://t.co/UiWsF2KuQE
",positive
"@alan49 داكشي اللي كاين.. تشك إت أون غوغل! حنى تنسميوه هرْمى.. داك لي تيديروه ف العيد الكبير!
",neutral
"RT @michellejones: #عاشوراءيوم للتفكر .. يوم للتأمليوم للخروج من حالة الإحباط التي نعيشهامن نصر موسى ورفع راية الاسلام وهزم كيان الكفر وال…
",positive
"Just Enough Administration = #JEAميزة جديدة في ويندوز ٢٠١٦ لتحكم اكثر في نظام الصلاحيات.#أمن_المعلومات  http://t.co/haP8LUOCNb
",positive
"RT @vthompson: وامعتصماه!رُب ""وامعتصماه"" انطلقتمِلئ أفواه البنات اليُتّمِ.لامست أسماعهم لكنهالم تلامس نخوة المعتصمِ!#سوريا#أراكان#ال…
",negative
"@herreralisa او  ارقام ص😂😂😂😂😂بابا  رندفو او انه امثل علينا قدام الكاميرات  انه ها شفوني 😂😂😂😂😂والله يا اوباما مخلغين اسنان هي اسوالف 😂😂😂😂😂
",neutral
"RT @meganjohnson: على الإسلام السلام ، إذ بُليت الأمة براع مثل يزيد ' لعنة الله عليه وعلى كل من ناصره ورضى واعتذر له بما فعل ' الحسين بن علي
",negative
"اشتقنا إليك يا اسطوره .#فيدرر #ShanghaiMasters http://t.co/L6AlFWDZnY
",positive
"أوباما يرفع العقوبات عن بورما - تنفيذا للالتزام الذي تعهد به الرئيس الأمريكي باراك أوباما لوزيرة خارجية ميانمار... http://t.co/a3TSnbeG1z
",positive
"RT @ocampbell: أفضل 5 هواتف أندرويد تحل محل ""نوت 7"" القابل للانفجارhttp://t.co/sxS7O38jIT http://t.co/sxS7O38jIT
",positive
"بالصور: أطرف اللقطات التي قام بها باراك أوباما طوال 8 سنين في الرئاسة http://t.co/6Yh18QkDr4
",positive
"إيران وجنون العظمة بعد قرار السعودية بارسال قوات إلى سوريا -... http://t.co/80dNFb6Gjo
",negative
"تصويت مصروالاردن يشتري غاز من اسرائيل رغم الدعم السعودي والقطريطقتين بالراس توجع ياعربقلت لكم الخطا بالاداره http://t.co/lyjaOKw95F
",negative
"RT @williamchavez: #افضل_مباراة_تنس_شاهدتهافيدرر ضد جوكوفيتش نص نهائي فرنسا http://t.co/V2dZ5mFyiz
",positive
"شاهد بشار الأسد يسخر من ""القبعات_البيضاء"".. شاهد الرد القبعات البيضاء قصة.. شار http://t.co/tFQE8IaVAs http://t.co/tFQE8IaVAs
",negative
"RT @edward28: رئيسة يوتيوبكانت حامل بأول ولد عندما انضمت الى غوغلوأنجبت أصغرهم بعدماأصبحت رئيسةيوتيوبغوغل انطلق من كاراج منزلها http://t.co/eF6qpVzi3J
",positive
"RT @robertsjennifer: جايب لكم مسابقة اليوم😍الجائزة : آيفون 7 📱الشروط 👇🏽١- متابعة حساب : @robertsjennifer ٢- ريتويت للتغريدة هذي .السحب بيتم خلال اسبوع ب…
",positive
"خفي علينا يا بيونسيه 😂 http://t.co/y4PIiVzLJv
",neutral
"RT @juan97: وثق تجربتك في #مطعم_ترايدرفيكس ❤️واربح جوال أيفون 7 لأفضل صورة 😍#خذلك_سيلفي_مع_ترايدرفيكس#مسابقةموعد السحب في الإعلا…
",positive
"RT @zhangtina: المندوب المصري وجه نداءً للقوي الدولية والإقليمية والداخلية في سوريا بتجنب الصراعات والمطامع السياسية والنعرات الطائفية لا…
",positive
"لما غيرت نظارتي خليتها دائرية كان كل البيت يتطنز علي وصرت هاري بوتر وكل شي والحين كل شوي جاي عندي احد يجربها بيشترون مثلها
",positive
"RT @becktina: لا فرق بين بشار و #السيسي إلا أن أحرار مصر أُبيدوا بسرعة وخُدعت الأكثرية،أما السوريون فيعرفون الجزار فصبروا رغم فظاعة الإرها…
",negative
"اغنية بيونسيه who run the world ترفع الأدرينالين بشكل غير طبيعي 🔥🔥 .
",positive
"مسح سجل البحث داخل متجر Google Play http://t.co/0A23UKFZqX #Google http://t.co/0A23UKFZqX
",neutral
"لا يفوتكم لعبة ألغاز عربية على أندرويد http://t.co/Y9AR8qCW7f
",neutral
"@mlong حاليا نوفاك قبله نادال قبلهم فيدرر الافضل على الاطلاق
",positive
"النائب أبل : رفع الدعم عن البنزين قرار معيب http://t.co/F1ZGSKvtHb
",negative
"RT @travis42: Drifty Chase .. لعبة سباق سيارات ممتعة على الهواتف الذكية#ألعاب #آيفون #أندرويد http://t.co/2cgw36QUJk
",positive
"RT @jillian28: يحيى القزاز في ذكرى #حرب_أكتوبر: #إسرائيل تحقق أحلامها في عهد #السيسيشاهد عبر http://t.co/tCLAZe9h2b http://t.co/tCLAZe9h2b
",negative
"@roger58 @roger58 اي علمي هاشم الي عنده بيونسيه افضل وحده وهي اغانيها
",positive
"كينيا دولة سياحية جميلة يسافر لها ملايين السياح من مختلف دول العالم .. أدخل غوغل وشوف http://t.co/ZKUt5kj0X4
",positive
"حاكم ولاية كاليفورنيا السابق يتراجع عن دعم المرشح دونالد ترامبhttp://t.co/uwZnVAOgCc http://t.co/uwZnVAOgCc
",negative
"#اردوغان وعصابتة توعدوا وهددوا بأن عدم تسليم #غولن سيلقي امريكا ثبورا ...!!! كدااااب ياخيشة هلفوت😂😂😂
",negative
"أرمـــــلة سورية شابه ب الرياض تـــــــبحث عن زوج وتـــــقبل التعدد  http://t.co/la0YzuQoO9
",neutral
"RT @williamgonzales: والله وصل بيا الموضوع اني فتحت جوجل وكتبت ابحاث عن جودة عسل النحل الطبيعي 😂😂 http://t.co/OEvjPbLweJ
",positive
"RT @xvazquez: #بتكره_نفسك_لماريال مدريد يتغلب 😔😔
",negative
"RT @samanthachristian: اللهم كن لإخواننا في سوريا،ستمائة ألف قتيل،وقيل مليون،بالإضافة ل ه مليون مهجر،لله كم جرت الثورات على المسلمين من فساد،دفعه…
",neutral
"RT @sean48: وَمَنْ أَظْلَمُ مِمَّنِ افْتَرَىٰ عَلَى اللَّهِ الْكَذِبَ وَهُوَ يُدْعَىٰ إِلَى الْإِسْلَامِ ۚ وَاللَّهُ لَا يَهْدِي الْقَوْ…
",positive
"RT @amanda32: الأرز بنى سجوناً وقتل شباباً وهدم بيوتاً.. أرزكم كان لسلطة تتعشى به، ثم تذهب للنوم في الفراش الإسرائيلي، ولم... http://t.co/7JZkRMKpWB
",negative
"وفاة 5مدنيين في الحويجة لنقص الدواء بسبب حصار داعش على المدينة  #ولاية_الأنبار  http://t.co/nSJdOKi4fr (
",negative
"إيقاف استقبال المكالمات لفترة معينة علي iOS http://t.co/aMFV7kmdA4 #ايفون٧ http://t.co/aMFV7kmdA4
",negative
"RT @marquezwilliam: التصويت المصري في صالح روسيا تجاه سوريا مضادة صريحة للإسلام، ولا يؤيده إلا ممسوخ يضمر العداء للمسلمين وإن أظهر إسلامه!
",negative
"بالفيديو.. فيلم يوضح مخاطر لعبة “بوكيمون غو”http://t.co/IjRuB41CEo
",negative
"تايملاين يليق بيه فيلم ""الأرهاب والكباب"" بدخلة يسرا المفاجأة 😌😃
",neutral
"افضلي اتجاهل كل شيء واقعد اشوف هاري بوتر اليوم والله افضل ملجئ
",neutral
"هل تعتقد أن #الأسد يصدق ما يقوله؟#آرانيوز #سوريا #بشار_الأسدhttp://t.co/7YaBEGqxlr http://t.co/7YaBEGqxlr
",negative
"RT @thorntonstacy: #أنور_مالك يكشف خطة #إيران لتسليم الدول العربية هدية لـ #خامنئي على طبق من ذهب#بغداد_بوستhttp://t.co/Lu1GymCJOX
",negative
"RT @lisazhang: #المهدي_المنتظر_وصل_سورياالمهدي المنتظر وصل سوريا طيب والي وراه منو يكون هرقل فعلا انكم متخلفين والمتخلف الي يصدق مذهبك…
",negative
"تطبيق Trip Tracker لتتبع الرحلات على أجهزة أندرويدhttp://t.co/njwOcdkUtD http://t.co/njwOcdkUtD
",positive
"من المعتقدان الكثيرمن #حكام_العرب لايتمنون عدم فوز #ترامب ليس لأن #هيلاري_كلنتون أفضل،وإنماهي يمكن تبتزهم وتمالئهم،لكن ترامب سيبتزهم ويفضحهم
",negative
"(ربنا اكشف عنا العذاب إنا مؤمنون) [الدخان:12] #ريال_مدريد
",positive
